day,month,duration,campaign,y,customer_id,sign_up_probability,layer2_sign_up_probability,age,education,default,balance,housing,loan,probability_bin,job,contact,marital
20,nov,333,2,no,26295,0.5485089576711052,0.14479545454545456,39,secondary,no,1104,no,no,0.5-0.6,technician,telephone,single
5,may,253,3,no,34605,0.3733661371184002,0.14478571428571427,37,secondary,no,686,yes,no,0.3-0.4,blue-collar,telephone,single
16,jun,189,2,no,10468,0.44731891988128303,0.14468650793650792,39,primary,no,275,yes,no,0.4-0.5,blue-collar,unknown,married
17,nov,369,1,no,24540,0.5179666036709822,0.14429761904761906,41,secondary,no,2152,yes,no,0.5-0.6,blue-collar,telephone,married
2,feb,139,3,no,29320,0.4178806179547733,0.14324675324675323,47,secondary,no,1167,yes,no,0.4-0.5,technician,telephone,married
2,feb,149,1,no,29263,0.5151855604576011,0.14315079365079367,75,primary,no,3324,no,no,0.5-0.6,retired,telephone,married
4,feb,78,2,no,29855,0.45142887109101865,0.14292857142857143,39,secondary,no,935,no,no,0.4-0.5,technician,telephone,single
4,aug,68,1,no,18904,0.8492185202323854,0.14222619047619045,57,secondary,no,999,no,no,0.8-0.9,blue-collar,telephone,married
8,aug,282,4,no,19784,0.6187782770885826,0.14209523809523808,32,tertiary,no,0,no,no,0.6-0.7,management,telephone,single
30,may,157,3,no,7682,0.41000821181106933,0.14204329004329005,36,primary,no,287,yes,no,0.4-0.5,blue-collar,unknown,married
3,feb,126,3,no,29657,0.3778622208440876,0.14191366966366967,37,secondary,no,1472,yes,no,0.3-0.4,services,telephone,married
30,apr,124,1,no,34023,0.4325216128201299,0.1415952380952381,56,unknown,no,2986,no,no,0.4-0.5,management,telephone,married
7,may,239,3,no,35590,0.42822429614059004,0.14116666666666666,26,secondary,no,279,no,no,0.4-0.5,student,telephone,single
27,may,46,1,no,6289,0.4337701849915125,0.14096248196248196,47,secondary,no,-407,yes,no,0.4-0.5,blue-collar,unknown,married
6,may,90,1,no,415,0.40088829585352576,0.14060087719298245,34,secondary,no,67,yes,no,0.4-0.5,blue-collar,unknown,married
5,aug,100,3,no,19140,0.8800498011380927,0.14025,57,primary,no,286,no,no,0.8-0.9,blue-collar,telephone,married
10,jul,157,1,no,13854,0.6205596609346651,0.14015811965811967,51,secondary,no,520,no,yes,0.6-0.7,blue-collar,telephone,married
5,feb,114,3,no,30319,0.4382410298619536,0.14005194805194807,35,tertiary,no,457,yes,no,0.4-0.5,management,telephone,married
19,nov,177,1,no,25613,0.8483765036549241,0.1397508710801394,39,secondary,no,159,no,no,0.8-0.9,blue-collar,telephone,married
5,may,168,2,no,34496,0.5114947883253703,0.13972869674185465,35,secondary,no,561,yes,no,0.5-0.6,blue-collar,telephone,married
3,feb,167,4,no,29684,0.4382981524947274,0.13966666666666663,44,unknown,no,284,no,no,0.4-0.5,blue-collar,telephone,married
2,feb,173,1,no,29169,0.6833399626390824,0.13955372405372402,34,secondary,no,50,yes,no,0.6-0.7,blue-collar,telephone,married
14,may,233,1,no,37796,0.7769897254937841,0.13762301587301587,37,secondary,no,141,yes,no,0.7-0.8,blue-collar,telephone,married
5,feb,74,2,no,30438,0.7368531257700015,0.13740476190476192,33,secondary,no,56,no,no,0.7-0.8,blue-collar,telephone,married
21,nov,337,2,no,27614,0.49843667955228604,0.13729761904761906,33,primary,no,1903,yes,no,0.4-0.5,blue-collar,telephone,married
21,nov,397,2,no,27173,0.3820860365187358,0.13724999999999998,50,secondary,no,231,yes,no,0.3-0.4,blue-collar,telephone,married
2,feb,75,2,no,29105,0.7507677741921467,0.1372142857142857,35,tertiary,no,994,no,no,0.7-0.8,blue-collar,telephone,single
30,apr,76,1,no,34031,0.8017545232486424,0.13714285714285712,29,secondary,no,719,no,no,0.8-0.9,blue-collar,telephone,single
19,may,153,1,no,4079,0.38535465830951965,0.1368571428571429,52,secondary,no,-342,no,no,0.3-0.4,blue-collar,unknown,married
22,aug,247,4,no,22503,0.8938544745598037,0.13683333333333333,36,tertiary,no,0,no,no,0.8-0.9,management,telephone,married
5,may,150,1,no,34527,0.6323433651088194,0.13667063492063494,34,secondary,no,0,yes,no,0.6-0.7,blue-collar,telephone,married
2,feb,83,1,no,29018,0.6381969189279312,0.13661309523809526,36,secondary,no,-207,no,no,0.6-0.7,blue-collar,telephone,single
27,aug,88,3,no,23344,0.9489002477969517,0.13583333333333333,32,tertiary,no,4393,no,no,0.9-1.0,management,telephone,married
17,nov,148,1,no,24575,0.8654952933387114,0.1356794425087108,50,secondary,no,202,no,yes,0.8-0.9,blue-collar,telephone,married
5,may,196,1,no,34526,0.651893012127907,0.13405158730158728,32,tertiary,no,0,yes,no,0.6-0.7,management,telephone,single
11,jul,324,2,no,14161,0.5535516693855549,0.13402106227106228,48,primary,no,0,no,no,0.5-0.6,blue-collar,telephone,married
24,jul,343,1,no,16693,0.4116954252601389,0.13348809523809524,28,secondary,no,1241,no,no,0.4-0.5,technician,telephone,single
17,jul,282,1,no,15107,0.7402796921089876,0.13299999999999998,43,secondary,no,587,yes,no,0.7-0.8,blue-collar,telephone,married
2,feb,174,1,no,28984,0.7182613179232337,0.13247435897435897,40,secondary,no,5,no,no,0.7-0.8,blue-collar,telephone,married
9,jul,310,1,no,13492,0.6577267059809183,0.13217857142857142,33,tertiary,no,0,yes,no,0.6-0.7,management,telephone,married
5,may,272,3,no,34683,0.5464206154462454,0.1321349206349206,61,secondary,no,0,no,no,0.5-0.6,retired,telephone,married
9,feb,92,7,no,30943,0.40788272577328255,0.13212049062049064,28,tertiary,no,164,yes,no,0.4-0.5,blue-collar,telephone,single
5,may,281,2,no,34652,0.8171229696236197,0.13204509379509383,39,secondary,no,676,yes,no,0.8-0.9,blue-collar,telephone,married
29,aug,109,2,no,23863,0.9064873545399276,0.13166666666666668,34,secondary,no,96,no,no,0.9-1.0,blue-collar,telephone,married
2,feb,60,1,no,29103,0.40952887643752417,0.13136988304093566,38,secondary,no,-196,yes,no,0.4-0.5,services,telephone,single
11,may,288,1,no,36323,0.7938205104346184,0.13098412698412695,37,secondary,no,246,yes,no,0.7-0.8,blue-collar,telephone,married
10,jul,268,1,no,13869,0.7415975446987261,0.13092857142857142,34,secondary,no,0,no,no,0.7-0.8,blue-collar,telephone,married
27,may,76,3,no,39715,0.8041483939758395,0.1305,55,secondary,no,1872,no,no,0.8-0.9,blue-collar,telephone,married
8,jul,199,1,no,13159,0.8181020507556169,0.13046753246753245,35,secondary,no,148,no,yes,0.8-0.9,blue-collar,telephone,married
17,jul,287,1,no,15074,0.4916265057411236,0.13032142857142856,35,secondary,no,20,no,yes,0.4-0.5,blue-collar,telephone,married
17,nov,396,1,no,24253,0.42354026996162714,0.13020310245310246,39,secondary,no,401,yes,no,0.4-0.5,blue-collar,telephone,married
30,jan,323,4,no,28882,0.7403618390013161,0.13016666666666665,27,tertiary,no,0,yes,no,0.7-0.8,management,telephone,single
2,feb,94,1,no,28916,0.5014713497136316,0.13004166666666667,29,secondary,no,124,no,no,0.5-0.6,blue-collar,telephone,single
25,may,115,2,no,39509,0.43311027046115763,0.13002339901477836,33,secondary,no,369,no,no,0.4-0.5,management,telephone,married
20,apr,59,2,no,33258,0.4191657975423218,0.12930555555555553,25,primary,no,147,yes,no,0.4-0.5,blue-collar,telephone,single
19,aug,109,6,no,21604,0.8817197486149605,0.12924999999999998,58,primary,no,0,no,no,0.8-0.9,blue-collar,telephone,married
13,may,329,1,no,37169,0.5338645765145739,0.12922619047619047,28,secondary,no,207,yes,no,0.5-0.6,blue-collar,telephone,single
10,jul,298,1,no,13775,0.38117693305654066,0.12898809523809524,59,primary,no,20,no,no,0.3-0.4,retired,telephone,married
8,may,261,1,no,35824,0.449076002094172,0.1282857142857143,42,secondary,no,3279,yes,no,0.4-0.5,blue-collar,telephone,married
20,aug,112,4,no,21859,0.893754425407759,0.12791666666666668,50,secondary,no,1431,no,no,0.8-0.9,blue-collar,telephone,married
25,jul,73,1,no,16937,0.3933910449189155,0.12777056277056276,27,tertiary,no,1,no,no,0.3-0.4,student,telephone,single
4,jun,103,4,no,8736,0.6763364105352205,0.12761111111111112,52,secondary,no,2002,no,no,0.6-0.7,blue-collar,unknown,married
2,feb,102,2,no,29371,0.5730043702069035,0.1276111111111111,36,secondary,no,606,yes,no,0.5-0.6,blue-collar,telephone,married
9,jul,139,1,no,13376,0.6925153582486271,0.1271190476190476,40,secondary,no,275,yes,no,0.6-0.7,blue-collar,telephone,married
4,feb,126,1,no,30029,0.5552225224218553,0.12695238095238096,28,tertiary,no,373,yes,no,0.5-0.6,blue-collar,telephone,single
3,feb,69,1,no,29519,0.5337713171741609,0.12691666666666668,48,primary,no,3,yes,no,0.5-0.6,blue-collar,telephone,married
5,may,171,1,no,34505,0.5310239437119392,0.12685714285714286,26,tertiary,no,6,yes,no,0.5-0.6,blue-collar,telephone,single
9,apr,98,6,no,31926,0.44335194689424867,0.1267142857142857,30,tertiary,no,987,no,no,0.4-0.5,technician,telephone,single
20,nov,363,1,no,26506,0.39054596929659674,0.1266190476190476,35,secondary,no,5250,yes,no,0.3-0.4,blue-collar,telephone,married
31,jul,196,2,no,18335,0.6262474136124387,0.12601748251748252,44,primary,no,538,no,no,0.6-0.7,technician,telephone,married
7,jul,248,3,no,12793,0.42680266583384013,0.126,46,secondary,no,967,no,no,0.4-0.5,technician,telephone,married
2,feb,170,1,no,29299,0.7091472261303419,0.12597435897435896,30,secondary,no,3156,no,no,0.7-0.8,blue-collar,telephone,single
12,may,95,1,no,36724,0.43048499822526887,0.12588095238095237,38,secondary,no,883,yes,no,0.4-0.5,blue-collar,telephone,single
21,may,72,1,no,4784,0.45995130035232906,0.12560533910533914,37,secondary,no,3834,yes,no,0.4-0.5,blue-collar,unknown,married
10,jul,269,1,no,13921,0.718427505368779,0.1255952380952381,32,secondary,no,0,no,no,0.7-0.8,blue-collar,telephone,married
23,jul,135,1,no,16375,0.4576453206778788,0.12513492063492065,35,secondary,no,1345,yes,no,0.4-0.5,blue-collar,telephone,married
8,may,170,2,no,1191,0.3825268908973485,0.12498412698412699,41,tertiary,no,-413,yes,no,0.3-0.4,entrepreneur,unknown,married
24,jul,286,4,no,16834,0.7825946923369664,0.1249126984126984,33,secondary,no,61,no,no,0.7-0.8,blue-collar,telephone,single
9,jul,41,12,no,13699,0.9101210656279717,0.12443181818181819,50,secondary,no,858,no,no,0.9-1.0,blue-collar,telephone,married
15,may,13,8,no,38604,0.8690381145426528,0.12443181818181819,40,secondary,no,0,yes,no,0.8-0.9,blue-collar,telephone,married
17,apr,74,2,no,32682,0.5850080921621721,0.1242348484848485,54,secondary,no,426,yes,no,0.5-0.6,blue-collar,telephone,married
15,may,332,1,no,38291,0.8223838704818968,0.12416666666666668,31,secondary,no,360,no,no,0.8-0.9,blue-collar,telephone,married
31,jul,196,4,no,18369,0.9252089317470903,0.1235705128205128,42,secondary,no,490,no,no,0.9-1.0,blue-collar,telephone,married
18,may,191,2,no,38990,0.6171813696956903,0.12284510484355686,29,secondary,no,460,yes,no,0.6-0.7,blue-collar,telephone,single
14,jul,223,3,no,14492,0.7708443470698757,0.12258333333333335,40,secondary,no,79,yes,no,0.7-0.8,blue-collar,telephone,married
6,feb,8,5,no,30733,0.9352022565737836,0.12234848484848486,45,secondary,no,285,no,no,0.9-1.0,blue-collar,telephone,married
24,jul,286,5,no,16783,0.5155503938681723,0.12217857142857143,61,secondary,no,291,no,no,0.5-0.6,retired,telephone,married
19,aug,358,2,no,21683,0.49608426753067225,0.12202777777777778,50,secondary,no,-1415,no,no,0.4-0.5,blue-collar,telephone,married
2,feb,87,2,no,29230,0.7085153453775439,0.1218611111111111,57,secondary,no,567,yes,no,0.7-0.8,blue-collar,telephone,married
2,feb,71,1,no,29095,0.5832346687049642,0.1214642857142857,47,secondary,no,15,no,no,0.5-0.6,blue-collar,telephone,single
5,may,46,1,no,34497,0.8084022326782814,0.12111111111111111,38,secondary,no,930,yes,no,0.8-0.9,blue-collar,telephone,married
4,feb,108,2,no,30126,0.550226707404826,0.12106709956709956,48,secondary,no,955,yes,no,0.5-0.6,blue-collar,telephone,married
8,jul,226,1,no,13044,0.422576619420194,0.12095238095238096,56,primary,no,12,no,no,0.4-0.5,blue-collar,telephone,married
5,may,180,1,no,34462,0.5336916952039802,0.12088095238095238,24,secondary,no,-386,yes,no,0.5-0.6,blue-collar,telephone,single
20,nov,298,2,no,26850,0.6140021532882797,0.12087878787878788,42,secondary,yes,723,no,no,0.6-0.7,blue-collar,telephone,married
17,jul,115,1,no,15046,0.8103821280453641,0.12074242424242425,52,secondary,no,1426,no,no,0.8-0.9,blue-collar,telephone,married
23,jul,142,1,no,16284,0.46920607284656185,0.12061111111111111,35,tertiary,no,505,no,no,0.4-0.5,management,telephone,married
2,jun,93,2,no,39839,0.424928806513933,0.12057814407814407,36,secondary,no,119,no,no,0.4-0.5,blue-collar,telephone,single
8,aug,261,2,no,19815,0.3749090806630193,0.1199047619047619,30,tertiary,no,2427,no,no,0.3-0.4,technician,telephone,single
16,jun,62,1,no,10640,0.5355238096855279,0.11984343434343436,39,secondary,no,952,yes,no,0.5-0.6,blue-collar,unknown,married
5,may,54,3,no,34604,0.4004608233944883,0.11955952380952378,35,tertiary,no,1432,yes,no,0.4-0.5,management,telephone,married
2,feb,75,1,no,29159,0.7418062832833284,0.11954761904761904,46,primary,no,469,yes,no,0.7-0.8,blue-collar,telephone,married
15,may,333,1,no,38340,0.7604565758742529,0.11947258297258298,44,secondary,no,-179,yes,no,0.7-0.8,blue-collar,telephone,married
14,may,165,1,no,37680,0.409567627265861,0.11916666666666666,37,secondary,no,9,yes,no,0.4-0.5,blue-collar,telephone,single
4,aug,110,2,no,18971,0.6739585052982916,0.11905555555555555,58,secondary,no,1686,no,no,0.6-0.7,blue-collar,telephone,married
29,jan,418,2,no,28560,0.5257594113374356,0.1185,29,tertiary,no,536,no,no,0.5-0.6,management,telephone,single
9,feb,12,4,no,30856,0.892038219060103,0.11784848484848486,32,secondary,no,298,yes,no,0.8-0.9,blue-collar,telephone,married
5,aug,332,2,no,19176,0.49055164530789086,0.11769047619047619,33,secondary,no,488,no,no,0.4-0.5,technician,telephone,married
9,jul,295,1,no,13431,0.7122101550636137,0.11740476190476193,34,secondary,no,-154,no,no,0.7-0.8,blue-collar,telephone,married
19,nov,369,1,no,25540,0.4800338297211188,0.1173968253968254,30,secondary,no,382,yes,no,0.4-0.5,blue-collar,telephone,single
6,may,339,1,no,34838,0.6464531169545239,0.11676190476190478,29,secondary,no,2,yes,no,0.6-0.7,blue-collar,telephone,married
5,aug,334,2,no,19090,0.5705882495109134,0.11635714285714287,55,primary,no,0,no,no,0.5-0.6,blue-collar,telephone,married
8,may,207,2,no,35930,0.5558998165140328,0.11613742690058482,39,primary,no,516,yes,no,0.5-0.6,management,telephone,married
10,jul,45,1,no,13813,0.5507344007883688,0.11588888888888889,29,secondary,no,0,no,no,0.5-0.6,blue-collar,telephone,married
27,feb,30,3,no,31197,0.5640028470066063,0.11585714285714285,30,tertiary,no,6836,no,no,0.5-0.6,unknown,telephone,single
8,may,232,1,no,35752,0.648058683167617,0.11573015873015872,40,tertiary,no,0,yes,no,0.6-0.7,management,telephone,married
30,jul,84,3,no,18108,0.904843254345344,0.11499999999999998,26,secondary,no,443,no,no,0.9-1.0,blue-collar,telephone,single
8,may,88,1,no,35660,0.7911562117429951,0.11406132756132754,41,secondary,no,639,yes,no,0.7-0.8,blue-collar,telephone,married
15,may,126,2,no,38682,0.7359653539792401,0.1134638752052545,40,secondary,no,952,yes,no,0.7-0.8,blue-collar,telephone,married
18,jul,149,1,no,15325,0.47255887405252506,0.11328571428571427,30,tertiary,no,106,yes,no,0.4-0.5,management,telephone,married
12,may,306,2,no,2150,0.5058555038183264,0.11273504273504274,56,primary,no,179,yes,no,0.5-0.6,blue-collar,unknown,married
30,apr,80,1,no,33973,0.5050226858098089,0.11266666666666668,29,secondary,no,231,no,no,0.5-0.6,management,telephone,married
11,jul,43,1,no,14057,0.7816187640661145,0.11252380952380951,33,secondary,no,32,no,no,0.7-0.8,blue-collar,telephone,single
29,aug,256,2,no,23917,0.660838495475885,0.11216666666666665,31,secondary,no,0,no,no,0.6-0.7,technician,telephone,married
12,may,243,1,no,36616,0.42058450457676144,0.11211904761904762,60,tertiary,no,-134,no,no,0.4-0.5,retired,telephone,married
3,jun,88,4,no,8684,0.5058555038183264,0.1118253968253968,56,primary,no,207,yes,no,0.5-0.6,blue-collar,unknown,married
28,jan,61,2,no,28083,0.9953897287509179,0.11166666666666668,35,secondary,no,1803,no,no,0.9-1.0,blue-collar,telephone,married
31,jul,305,6,no,18537,0.40907396857822326,0.11125342321537972,49,primary,yes,-736,no,no,0.4-0.5,entrepreneur,telephone,married
19,nov,111,1,no,25806,0.952358266704709,0.11056039488966318,36,unknown,no,2323,no,no,0.9-1.0,blue-collar,telephone,married
4,may,134,3,no,34327,0.4445478541329807,0.1104297385620915,36,secondary,no,115,no,no,0.4-0.5,blue-collar,telephone,single
22,jul,72,14,no,15903,0.898262065747182,0.11026515151515151,46,secondary,no,5169,no,no,0.8-0.9,blue-collar,telephone,married
18,jul,142,1,no,15431,0.47551164783806577,0.10995238095238094,26,secondary,no,0,yes,no,0.4-0.5,blue-collar,telephone,single
2,feb,94,1,no,28918,0.6188160724565546,0.10982738095238095,48,secondary,no,2091,no,no,0.6-0.7,blue-collar,telephone,single
14,may,243,1,no,37694,0.6721759203915094,0.10980158730158728,48,unknown,no,-70,no,no,0.6-0.7,blue-collar,telephone,married
11,mar,60,3,no,31308,0.7706938438819344,0.10966666666666665,29,secondary,no,345,no,no,0.7-0.8,blue-collar,telephone,single
25,aug,67,9,no,22691,0.9101572281988869,0.10958333333333334,46,secondary,no,1083,no,no,0.9-1.0,blue-collar,telephone,married
12,jun,106,1,no,10298,0.37580243099164873,0.10921825396825396,49,secondary,no,1709,yes,no,0.3-0.4,blue-collar,unknown,married
12,may,293,2,no,36768,0.631355090677923,0.1089126984126984,39,secondary,no,102,yes,no,0.6-0.7,blue-collar,telephone,single
18,may,176,1,no,38940,0.5525158932188383,0.10864389233954451,41,primary,no,-129,yes,no,0.5-0.6,blue-collar,telephone,married
21,jul,101,1,no,15650,0.6549446210633916,0.10801165501165501,30,secondary,no,0,no,no,0.6-0.7,technician,telephone,married
26,aug,195,9,no,23119,0.9314087887417706,0.10775,31,secondary,no,734,no,no,0.9-1.0,blue-collar,telephone,married
10,jul,158,1,no,13743,0.5039081528340732,0.10732478632478631,54,secondary,no,-437,yes,yes,0.5-0.6,blue-collar,telephone,married
7,jul,166,1,no,12889,0.37750638819916127,0.10708333333333336,41,secondary,no,0,yes,yes,0.3-0.4,blue-collar,telephone,single
8,may,339,1,no,35870,0.47551164783806577,0.10689285714285714,26,secondary,no,0,yes,no,0.4-0.5,blue-collar,telephone,single
9,feb,10,2,no,30995,0.5463033191014598,0.10666666666666666,27,unknown,no,3196,no,no,0.5-0.6,management,telephone,single
18,nov,90,1,no,24895,0.9752690668653043,0.10663182346109173,35,secondary,no,4463,no,no,0.9-1.0,blue-collar,telephone,married
21,nov,53,3,no,27416,0.8500251716808433,0.10661904761904761,32,tertiary,no,3816,yes,no,0.8-0.9,blue-collar,telephone,single
4,feb,89,2,no,30135,0.7301620140598009,0.106495670995671,52,secondary,no,941,no,no,0.7-0.8,blue-collar,telephone,married
5,mar,41,2,no,31267,0.7152729286371133,0.10621428571428572,29,secondary,no,873,no,no,0.7-0.8,blue-collar,telephone,single
13,may,82,5,no,36999,0.8055890944689459,0.10583333333333332,31,tertiary,no,253,yes,no,0.8-0.9,blue-collar,telephone,single
18,may,44,1,no,38992,0.5064345059332465,0.10565976535541755,29,secondary,no,22171,yes,no,0.5-0.6,blue-collar,telephone,married
9,jul,64,1,no,13396,0.9756187563657599,0.1056547619047619,35,primary,no,1994,no,no,0.9-1.0,blue-collar,telephone,married
27,may,136,2,no,39679,0.39441429151753593,0.10542857142857141,30,secondary,no,1027,yes,no,0.3-0.4,blue-collar,telephone,single
12,may,306,2,no,36872,0.4918092787529278,0.10523504273504275,35,secondary,no,2321,yes,no,0.4-0.5,blue-collar,telephone,married
15,may,48,1,no,38320,0.7279502504083675,0.10508549783549785,24,secondary,no,2,no,no,0.7-0.8,student,telephone,single
21,nov,298,2,no,26923,0.7131984316591476,0.10500974025974025,30,secondary,no,910,no,no,0.7-0.8,blue-collar,telephone,single
16,jul,111,1,no,14884,0.44286012176715245,0.10485714285714286,32,tertiary,no,219,yes,no,0.4-0.5,management,telephone,married
28,jan,131,1,no,27924,0.8403282730154247,0.10472222222222222,27,secondary,no,3,no,no,0.8-0.9,student,telephone,single
18,may,18,2,no,39296,0.84647337529859,0.1045952380952381,30,primary,no,-258,yes,no,0.8-0.9,blue-collar,telephone,married
18,nov,120,2,no,25069,0.8166706157206721,0.1045238095238095,55,tertiary,no,0,no,no,0.8-0.9,management,telephone,married
22,may,71,1,no,39420,0.43565985077145475,0.10428391053391055,46,secondary,no,533,no,no,0.4-0.5,blue-collar,telephone,single
7,may,274,3,no,35572,0.7549997193810088,0.10416666666666669,43,secondary,no,146,yes,no,0.7-0.8,blue-collar,telephone,married
29,jan,570,2,no,28290,0.47334545272745593,0.10369047619047618,38,secondary,no,-241,no,no,0.4-0.5,blue-collar,telephone,married
30,jan,267,4,no,28777,0.5438251011846058,0.10366666666666666,27,tertiary,no,1277,no,no,0.5-0.6,management,telephone,single
17,feb,38,1,no,31091,0.44681389401642735,0.10361291486291485,36,secondary,no,953,yes,no,0.4-0.5,blue-collar,telephone,married
2,feb,83,1,no,29282,0.37664129654039125,0.1031754385964912,31,tertiary,no,1017,no,no,0.3-0.4,management,telephone,single
14,may,91,1,no,37731,0.6668066608504744,0.10304761904761905,30,secondary,no,43,yes,no,0.6-0.7,blue-collar,telephone,single
2,jun,91,1,no,39893,0.38323891865116094,0.10253968253968254,25,tertiary,no,1628,no,no,0.3-0.4,management,telephone,single
17,apr,50,1,no,32497,0.5047916785691886,0.10248989898989898,50,secondary,no,1111,yes,no,0.5-0.6,blue-collar,telephone,married
11,jul,67,1,no,14042,0.9122908514791266,0.10232142857142858,59,tertiary,no,39,no,no,0.9-1.0,blue-collar,telephone,married
18,may,173,1,no,38993,0.554861880518017,0.10197722567287784,35,secondary,no,57,yes,no,0.5-0.6,blue-collar,telephone,single
5,may,335,1,no,34543,0.3912124490304389,0.10182142857142856,30,tertiary,no,6392,yes,no,0.3-0.4,management,telephone,single
28,jan,445,1,no,27960,0.60836732858822,0.10171428571428573,30,secondary,no,732,yes,no,0.6-0.7,blue-collar,telephone,single
25,may,77,1,no,39489,0.6145430380466288,0.1008116883116883,31,tertiary,no,117,yes,no,0.6-0.7,blue-collar,telephone,single
28,may,129,2,no,6878,0.45176868144911775,0.10063054187192116,25,primary,no,-65,yes,no,0.4-0.5,entrepreneur,unknown,single
4,feb,73,3,no,29875,0.3837667602871846,0.10033333333333333,31,tertiary,no,454,no,no,0.3-0.4,technician,telephone,single
14,jul,235,3,no,14474,0.8258420436573389,0.10025,37,secondary,no,0,yes,no,0.8-0.9,blue-collar,telephone,married
18,nov,368,1,no,24810,0.4346392496562366,0.10023015873015874,51,secondary,no,390,no,no,0.4-0.5,blue-collar,telephone,married
6,may,297,1,no,34941,0.6703773621527495,0.10008441558441557,31,secondary,no,223,no,no,0.6-0.7,blue-collar,telephone,married
4,feb,58,1,no,29974,0.57654105502957,0.09969047619047618,43,secondary,no,6,no,no,0.5-0.6,blue-collar,telephone,single
7,may,330,1,no,35470,0.39081552621714216,0.09960714285714285,38,tertiary,no,1513,no,no,0.3-0.4,self-employed,telephone,married
8,jul,289,1,no,13289,0.5443935698025868,0.09900000000000002,39,secondary,no,7711,yes,no,0.5-0.6,blue-collar,telephone,married
2,feb,141,1,no,29268,0.6155761046941648,0.09871428571428574,32,tertiary,no,2004,no,no,0.6-0.7,blue-collar,telephone,single
8,jul,61,3,no,13225,0.9930960420804847,0.09833333333333333,30,secondary,no,4,no,no,0.9-1.0,blue-collar,telephone,married
5,aug,126,1,no,19101,0.5763741164944312,0.09823809523809525,53,secondary,no,519,yes,no,0.5-0.6,management,telephone,married
15,may,78,2,no,38147,0.7895943995025239,0.09752380952380951,34,secondary,no,0,yes,no,0.7-0.8,blue-collar,telephone,married
10,jul,133,1,no,13876,0.7624068370019467,0.09638431013431013,25,secondary,no,19,no,no,0.7-0.8,blue-collar,telephone,single
4,aug,117,1,no,18850,0.6041626817137948,0.0963517316017316,57,primary,no,6997,no,no,0.6-0.7,blue-collar,telephone,married
5,may,290,2,no,34621,0.3967142898797402,0.09624603174603173,31,secondary,no,33,yes,no,0.3-0.4,blue-collar,telephone,married
4,may,92,2,no,34255,0.6121992728958571,0.09608333333333334,28,secondary,no,1842,yes,no,0.6-0.7,blue-collar,telephone,single
4,feb,68,2,no,30107,0.39924112638958187,0.09595238095238096,34,primary,no,277,no,no,0.3-0.4,blue-collar,telephone,married
17,jul,50,1,no,15043,0.5392259703927751,0.09554797979797978,42,secondary,no,1279,yes,no,0.5-0.6,blue-collar,telephone,married
8,jul,320,1,no,13068,0.3847171943332372,0.09541666666666668,30,secondary,no,0,no,yes,0.3-0.4,blue-collar,telephone,married
2,feb,75,1,no,28956,0.6520131266650676,0.09538095238095239,32,secondary,no,1,no,no,0.6-0.7,blue-collar,telephone,single
7,apr,72,5,no,31671,0.4380653161381143,0.09533333333333333,63,secondary,no,2734,no,no,0.4-0.5,retired,telephone,married
4,may,90,2,no,34219,0.43931879372051486,0.09475,24,unknown,no,0,no,no,0.4-0.5,student,telephone,single
28,apr,56,2,no,33847,0.5771775927503909,0.09470779220779219,62,secondary,no,1486,no,no,0.5-0.6,retired,telephone,married
6,feb,90,6,no,30599,0.41759664442904065,0.09466666666666666,30,tertiary,no,306,no,no,0.4-0.5,unemployed,telephone,single
15,may,237,2,no,38362,0.7442807036833083,0.094488455988456,31,secondary,no,-254,yes,no,0.7-0.8,blue-collar,telephone,married
17,apr,54,1,no,32612,0.42782437664212936,0.09432323232323231,36,secondary,no,253,yes,no,0.4-0.5,technician,telephone,married
15,may,185,1,no,38349,0.6637226735309137,0.09427777777777777,31,secondary,no,1340,no,no,0.6-0.7,blue-collar,telephone,single
5,may,171,2,no,34402,0.630431066071148,0.09400250626566418,32,secondary,no,3027,no,no,0.6-0.7,blue-collar,telephone,married
8,may,269,3,no,1381,0.6102012051867306,0.09376587301587301,36,secondary,no,496,no,no,0.6-0.7,blue-collar,unknown,married
2,feb,138,1,no,29027,0.6084414956514645,0.09371428571428572,47,secondary,no,2152,no,no,0.6-0.7,blue-collar,telephone,married
7,may,247,2,no,35474,0.535070984565196,0.09368253968253967,28,secondary,no,-393,yes,yes,0.5-0.6,blue-collar,telephone,married
5,may,183,1,no,34639,0.39683089348669115,0.09358333333333332,47,secondary,no,769,yes,no,0.3-0.4,blue-collar,telephone,married
7,aug,37,3,no,19709,0.9045577322982719,0.09333333333333332,32,tertiary,no,312,no,no,0.9-1.0,management,telephone,single
29,jul,155,2,no,17628,0.6179519481878245,0.09245238095238094,50,secondary,no,176,no,no,0.6-0.7,blue-collar,telephone,married
11,may,208,4,no,36455,0.6510674663348884,0.0922965367965368,41,secondary,no,2067,yes,no,0.6-0.7,blue-collar,telephone,married
9,jun,155,3,no,9980,0.5521302429030538,0.09228571428571428,39,secondary,no,765,no,no,0.5-0.6,blue-collar,unknown,married
9,feb,59,3,no,30891,0.416917320892139,0.09216666666666667,27,tertiary,no,317,no,no,0.4-0.5,management,telephone,single
6,may,219,2,no,34896,0.7292922692960657,0.0919920445052024,42,secondary,no,24,yes,no,0.7-0.8,blue-collar,telephone,married
