day,month,duration,campaign,y,customer_id,sign_up_probability,layer2_sign_up_probability,age,education,default,balance,housing,loan,probability_bin,job,contact,marital
9,jul,74,1,no,13587,0.5949093219293653,0.02333333333333333,44,secondary,no,262,yes,no,0.5-0.6,blue-collar,telephone,married
21,aug,224,8,no,22266,0.3392167325600068,0.02333333333333333,33,secondary,no,0,no,no,0.3-0.4,technician,telephone,married
19,nov,128,1,no,25648,0.5077667376938709,0.023322299651567943,39,secondary,no,2749,yes,no,0.5-0.6,blue-collar,telephone,single
15,may,194,3,no,38114,0.3057614382877776,0.023317460317460313,28,secondary,no,293,no,no,0.3-0.4,student,telephone,single
20,apr,306,2,no,33600,0.20885206804551737,0.023200216450216447,43,secondary,no,590,yes,yes,0.2-0.3,blue-collar,telephone,married
17,mar,159,2,no,31360,0.2007155240730663,0.02316666666666667,26,tertiary,no,657,no,yes,0.2-0.3,self-employed,telephone,single
9,jun,149,1,no,9932,0.2313019748064138,0.023166666666666665,43,secondary,no,5571,no,no,0.2-0.3,services,unknown,married
2,feb,362,1,no,29123,0.2113535046169103,0.02314814814814815,26,tertiary,no,761,no,no,0.2-0.3,management,telephone,single
19,nov,259,1,no,25868,0.3431490285177391,0.023072299651567943,40,secondary,no,4853,no,no,0.3-0.4,blue-collar,telephone,married
15,may,112,1,no,3243,0.254316621479145,0.023,41,primary,no,1563,yes,no,0.2-0.3,blue-collar,unknown,married
7,may,132,1,no,35202,0.3772764665377317,0.023,34,secondary,no,-131,yes,no,0.3-0.4,blue-collar,telephone,married
7,aug,194,6,no,19634,0.2773367465378805,0.023,33,tertiary,no,1308,no,no,0.2-0.3,management,telephone,single
17,jul,207,2,no,15189,0.44241094640488504,0.022976190476190473,42,primary,no,1699,no,yes,0.4-0.5,unemployed,telephone,married
28,aug,203,28,no,23596,0.293801245847118,0.022976190476190473,35,secondary,no,89,no,no,0.2-0.3,technician,telephone,married
19,aug,55,4,no,21597,0.8374267948930908,0.022916666666666665,55,primary,no,0,yes,no,0.8-0.9,blue-collar,telephone,married
19,nov,305,1,no,25504,0.3224916006738879,0.02288319708746538,33,tertiary,no,3696,no,no,0.3-0.4,management,telephone,married
9,jul,98,1,no,13544,0.663252502698259,0.02283333333333333,54,primary,no,-182,no,no,0.6-0.7,blue-collar,telephone,married
6,jun,67,5,no,9679,0.7214646665809192,0.02283333333333333,39,secondary,no,2610,no,no,0.7-0.8,blue-collar,unknown,married
24,jul,212,2,no,16591,0.45065725103784543,0.02283333333333333,51,primary,no,43,no,no,0.4-0.5,retired,telephone,married
18,nov,72,1,no,25147,0.3416836381490384,0.022822299651567946,32,tertiary,no,519,yes,no,0.3-0.4,self-employed,telephone,single
20,nov,85,1,no,26435,0.4137091211026774,0.022822299651567946,37,secondary,no,862,no,no,0.4-0.5,blue-collar,telephone,single
18,nov,50,1,no,24968,0.3362462261225248,0.022822299651567946,32,secondary,no,-934,yes,no,0.3-0.4,entrepreneur,telephone,married
13,may,273,2,no,2701,0.23737996337958392,0.022738095238095238,58,secondary,no,3635,no,no,0.2-0.3,blue-collar,unknown,married
5,jun,27,8,no,9159,0.28140788874058664,0.022666666666666665,33,secondary,no,-18,yes,no,0.2-0.3,housemaid,unknown,married
21,nov,124,3,no,27247,0.7665354066224507,0.022666666666666665,55,primary,no,319,no,no,0.7-0.8,blue-collar,telephone,married
23,apr,115,16,no,33797,0.19308928535377137,0.022666666666666665,34,tertiary,no,144,yes,yes,0.1-0.2,technician,telephone,single
7,jul,25,30,no,12934,0.5044658955958863,0.022666666666666665,37,secondary,no,147,yes,no,0.5-0.6,blue-collar,telephone,married
19,nov,208,1,no,25893,0.4059137065120692,0.022655632984901274,50,secondary,no,2,no,no,0.4-0.5,management,telephone,married
29,jul,157,6,no,17838,0.41546837135567133,0.02261904761904762,58,tertiary,no,1321,no,no,0.4-0.5,retired,telephone,married
8,may,153,1,no,35725,0.250952774307133,0.022575757575757572,39,secondary,no,171,yes,yes,0.2-0.3,blue-collar,telephone,married
5,feb,269,1,no,30231,0.2095458620455282,0.02256060606060606,34,tertiary,no,788,yes,no,0.2-0.3,blue-collar,telephone,married
11,may,101,1,no,36164,0.31143929619544375,0.022555555555555554,54,secondary,no,1252,yes,no,0.3-0.4,technician,telephone,married
20,nov,128,1,no,26492,0.25071576614190577,0.022508181021659843,31,secondary,no,14387,yes,no,0.2-0.3,services,telephone,married
20,nov,128,1,no,26317,0.25077271161566467,0.022508181021659843,43,primary,no,13620,yes,no,0.2-0.3,blue-collar,telephone,single
14,may,99,7,no,37898,0.6429971315722051,0.0225,36,secondary,no,-267,yes,no,0.6-0.7,services,telephone,single
29,jul,178,12,no,17513,0.24385627032907414,0.0225,57,primary,no,1700,yes,no,0.2-0.3,services,telephone,married
4,may,12,7,no,34349,0.2675097030948654,0.0225,24,unknown,no,782,no,no,0.2-0.3,student,telephone,single
14,may,908,3,no,38063,0.1663440439318621,0.0225,32,secondary,no,45,yes,yes,0.1-0.2,blue-collar,telephone,single
28,jan,314,1,no,27860,0.26619288241766303,0.0225,41,primary,no,620,no,no,0.2-0.3,blue-collar,telephone,married
9,feb,102,3,no,30926,0.2282452297902016,0.0225,29,tertiary,no,0,yes,no,0.2-0.3,unemployed,telephone,single
11,may,549,1,no,36132,0.1679310771941125,0.0225,49,primary,no,6215,yes,no,0.1-0.2,blue-collar,telephone,married
5,aug,142,2,no,18998,0.24649576158228131,0.0225,40,secondary,no,348,yes,no,0.2-0.3,technician,telephone,married
16,jul,481,3,no,14914,0.20444911109640607,0.0225,43,secondary,no,808,no,no,0.2-0.3,retired,telephone,married
7,apr,43,3,no,31674,0.4057388633197088,0.0225,65,primary,no,3713,no,no,0.4-0.5,retired,telephone,married
9,jul,218,3,no,13624,0.2572968532783524,0.0225,49,secondary,no,66,no,no,0.2-0.3,unemployed,telephone,married
13,may,59,1,no,2549,0.28630240358081044,0.0225,51,secondary,no,2195,yes,no,0.2-0.3,blue-collar,unknown,married
8,may,53,2,no,35844,0.31994142284108285,0.022487804878048783,54,secondary,no,1483,yes,yes,0.3-0.4,retired,telephone,married
17,apr,921,2,no,32655,0.16085806464009128,0.02242857142857143,37,secondary,no,-90,yes,no,0.1-0.2,technician,telephone,married
13,may,127,1,no,37156,0.3737628759051178,0.022416666666666668,35,tertiary,no,2749,no,no,0.3-0.4,management,telephone,single
13,may,204,3,no,37502,0.24217639439168193,0.02238095238095238,27,tertiary,no,205,no,no,0.2-0.3,management,telephone,single
17,apr,46,4,no,32473,0.5312429043854199,0.02228030303030303,41,secondary,no,5219,yes,no,0.5-0.6,blue-collar,telephone,single
19,aug,151,11,no,21528,0.36466492223009067,0.02227777777777778,57,secondary,no,295,no,no,0.3-0.4,technician,telephone,married
9,jun,70,1,no,9819,0.27119336605615113,0.022222222222222223,39,secondary,no,2601,no,no,0.2-0.3,blue-collar,unknown,married
21,nov,362,1,no,27347,0.5847078334001031,0.022166666666666668,45,primary,no,942,no,no,0.5-0.6,blue-collar,telephone,married
26,may,111,1,no,5715,0.22388260321952633,0.022166666666666668,35,primary,no,-587,yes,no,0.2-0.3,blue-collar,unknown,married
21,nov,64,1,no,27152,0.7490722449387535,0.022155632984901277,50,secondary,no,81,no,yes,0.7-0.8,blue-collar,telephone,married
13,may,65,2,no,37447,0.33988264685694225,0.022154471544715445,31,secondary,no,507,yes,no,0.3-0.4,blue-collar,telephone,single
6,may,87,4,no,715,0.547523680634223,0.02208333333333333,41,secondary,no,322,yes,no,0.5-0.6,blue-collar,unknown,married
20,nov,96,1,no,26541,0.3136271714448513,0.022012775842044134,37,secondary,no,3,no,no,0.3-0.4,entrepreneur,telephone,married
6,feb,607,4,no,30799,0.17247282939476583,0.022000000000000002,44,secondary,no,1258,yes,no,0.1-0.2,blue-collar,telephone,married
11,jul,151,2,no,14212,0.37414712960593066,0.022000000000000002,38,tertiary,no,349,yes,no,0.3-0.4,management,telephone,married
8,may,183,1,no,35881,0.435342159959159,0.022000000000000002,40,secondary,no,-54,yes,no,0.4-0.5,blue-collar,telephone,married
18,may,47,3,no,39004,0.7086950726728751,0.022000000000000002,33,tertiary,no,47,no,no,0.7-0.8,management,telephone,married
22,may,169,1,no,39423,0.2011304617768485,0.022000000000000002,36,tertiary,no,953,yes,no,0.2-0.3,unemployed,telephone,single
30,jan,107,2,no,28658,0.364817290410799,0.022000000000000002,39,secondary,no,163,yes,no,0.3-0.4,blue-collar,telephone,single
14,aug,184,2,no,20983,0.36163766455569374,0.022,36,secondary,no,2394,no,no,0.3-0.4,technician,telephone,married
21,nov,139,3,no,27479,0.2078634732549892,0.02183333333333333,38,secondary,no,16236,yes,no,0.2-0.3,management,telephone,married
20,nov,140,1,no,26641,0.3791929087454848,0.021822299651567945,32,secondary,no,901,yes,no,0.3-0.4,blue-collar,telephone,married
17,nov,158,2,no,24319,0.24127010184877695,0.021785714285714283,42,secondary,no,4466,no,no,0.2-0.3,technician,telephone,married
18,aug,254,8,no,21358,0.3014159628668217,0.021785714285714283,54,primary,no,392,no,no,0.3-0.4,services,telephone,married
14,may,121,1,no,37865,0.46611280877674505,0.021777777777777774,25,secondary,no,248,yes,no,0.4-0.5,blue-collar,telephone,single
31,jul,46,28,no,18709,0.21369812387330672,0.021714285714285717,29,tertiary,no,0,yes,yes,0.2-0.3,self-employed,telephone,married
16,jun,73,3,no,10573,0.2791029072328271,0.021694444444444443,55,secondary,no,0,no,no,0.2-0.3,blue-collar,unknown,married
28,jan,158,1,no,27788,0.2235856686820104,0.021666666666666664,26,tertiary,no,25,no,no,0.2-0.3,self-employed,telephone,single
30,jul,148,2,no,17975,0.2580010541940027,0.021666666666666664,45,unknown,no,713,no,no,0.2-0.3,blue-collar,telephone,single
11,jun,142,2,no,10184,0.2438275537445252,0.021666666666666664,56,secondary,no,0,no,no,0.2-0.3,blue-collar,unknown,married
13,may,42,3,no,2320,0.3158006329384691,0.021666666666666664,56,secondary,no,11,no,no,0.3-0.4,blue-collar,unknown,married
7,may,204,1,no,35162,0.20987547668807272,0.021666666666666664,26,secondary,no,7475,yes,no,0.2-0.3,blue-collar,telephone,single
6,may,138,1,no,35002,0.2099141900915306,0.021666666666666664,26,primary,no,-295,yes,no,0.2-0.3,blue-collar,telephone,single
22,jul,485,1,no,15993,0.1815839287196208,0.021666666666666664,36,tertiary,no,322,yes,no,0.1-0.2,management,telephone,married
30,apr,243,1,no,33889,0.15448736890995352,0.021666666666666664,30,tertiary,no,803,no,no,0.1-0.2,services,telephone,single
5,feb,985,6,no,30524,0.17055925588375828,0.021666666666666664,40,tertiary,no,0,no,yes,0.1-0.2,entrepreneur,telephone,married
10,jul,121,1,no,13702,0.24202171371001477,0.021666666666666664,32,secondary,no,983,yes,no,0.2-0.3,services,telephone,married
28,jan,205,3,no,28096,0.7966029604225348,0.021666666666666664,32,secondary,no,197,no,no,0.7-0.8,blue-collar,telephone,single
28,aug,55,1,no,23778,0.19778558235928143,0.021666666666666664,41,tertiary,no,4522,no,no,0.1-0.2,management,telephone,single
29,jul,242,7,no,17819,0.6141392104181441,0.021666666666666664,32,secondary,no,2664,yes,no,0.6-0.7,blue-collar,telephone,married
8,jul,119,2,no,13178,0.30864185390947463,0.021666666666666664,56,secondary,no,-273,no,no,0.3-0.4,blue-collar,telephone,single
14,jul,173,6,no,14304,0.29619667661005405,0.021666666666666664,44,secondary,no,476,no,no,0.2-0.3,blue-collar,telephone,married
18,nov,245,1,no,24977,0.22676774639024405,0.021666666666666664,55,primary,no,1174,yes,no,0.2-0.3,retired,telephone,married
15,jul,164,3,no,14538,0.5653132158088713,0.021583333333333333,35,tertiary,no,286,yes,no,0.5-0.6,management,telephone,married
13,may,133,1,no,2502,0.2764418643860803,0.021547619047619048,43,secondary,no,4478,yes,no,0.2-0.3,unemployed,unknown,married
5,may,104,3,no,34600,0.2544809313846395,0.0215,32,tertiary,no,75,no,no,0.2-0.3,technician,telephone,married
9,feb,14,13,no,30838,0.22000954030924627,0.0215,46,unknown,no,1106,no,no,0.2-0.3,blue-collar,telephone,married
22,jul,156,20,no,15907,0.24986234108871436,0.0215,44,primary,no,6393,no,no,0.2-0.3,blue-collar,telephone,married
19,nov,370,1,no,25483,0.2316276798277343,0.02142857142857143,38,primary,no,10443,no,no,0.2-0.3,blue-collar,telephone,married
11,may,155,2,no,36099,0.25997094284429084,0.021403508771929824,36,tertiary,no,269,yes,no,0.2-0.3,management,telephone,married
14,may,111,1,no,37889,0.41611877807292885,0.021388888888888888,46,secondary,no,-976,yes,yes,0.4-0.5,blue-collar,telephone,single
31,jul,57,2,no,18423,0.6695462934218277,0.021363636363636366,49,secondary,no,1629,no,no,0.6-0.7,blue-collar,telephone,married
20,nov,179,1,no,26176,0.2277525860524905,0.021333333333333333,32,secondary,no,344,yes,no,0.2-0.3,technician,telephone,married
19,may,103,4,no,4249,0.35645402636891105,0.021333333333333333,36,secondary,no,3457,no,no,0.3-0.4,blue-collar,unknown,single
15,may,68,1,no,38223,0.27479160637243255,0.02128787878787879,46,secondary,no,-816,yes,yes,0.2-0.3,self-employed,telephone,married
29,aug,141,2,no,23906,0.22980978885989184,0.021277777777777777,45,primary,no,492,no,no,0.2-0.3,blue-collar,telephone,married
21,aug,218,2,no,22093,0.2952618644136866,0.02125,31,tertiary,no,0,no,no,0.2-0.3,management,telephone,single
3,feb,225,3,no,29672,0.22275404947703614,0.02125,29,secondary,no,655,yes,no,0.2-0.3,technician,telephone,married
21,nov,102,1,no,27130,0.2296559270530693,0.021238095238095236,57,tertiary,no,17118,yes,no,0.2-0.3,management,telephone,married
23,jul,201,16,no,16481,0.23483281680657492,0.021166666666666663,44,secondary,no,8262,yes,no,0.2-0.3,management,telephone,married
19,nov,115,1,no,25671,0.6781507956434722,0.021155632984901276,34,tertiary,no,3092,no,no,0.6-0.7,blue-collar,telephone,single
18,may,80,2,no,39325,0.36724429059670116,0.021130952380952382,37,secondary,no,176,yes,no,0.3-0.4,blue-collar,telephone,single
23,jul,53,17,no,16520,0.8331687009491492,0.02109848484848485,51,secondary,no,21,no,no,0.8-0.9,blue-collar,telephone,married
23,jul,1331,3,no,16415,0.15302311297124577,0.02107142857142857,55,tertiary,no,-458,yes,no,0.1-0.2,retired,telephone,married
26,aug,435,5,no,22921,0.19766780231535058,0.021,57,tertiary,no,437,no,no,0.1-0.2,technician,telephone,married
21,nov,214,2,no,27150,0.24550089283434637,0.021,33,secondary,yes,-1,yes,no,0.2-0.3,entrepreneur,telephone,single
21,nov,246,2,no,27583,0.5413872999378644,0.021,33,tertiary,no,12704,yes,no,0.5-0.6,blue-collar,telephone,single
29,jan,166,2,no,28531,0.2318607669951047,0.021,30,tertiary,no,141,no,no,0.2-0.3,technician,telephone,married
21,nov,6,7,no,26904,0.7594909047967684,0.020999999999999998,53,secondary,no,1203,no,no,0.7-0.8,blue-collar,telephone,married
5,feb,253,1,no,30289,0.21525404947703616,0.02089393939393939,29,secondary,no,767,yes,no,0.2-0.3,technician,telephone,married
11,may,177,1,no,36228,0.28847034890953877,0.02085714285714286,42,secondary,no,1449,yes,no,0.2-0.3,blue-collar,telephone,married
19,nov,188,2,no,26006,0.7849745608241275,0.020833333333333336,40,secondary,no,664,no,no,0.7-0.8,blue-collar,telephone,single
3,jun,54,1,no,8479,0.22299313887159364,0.020833333333333336,32,tertiary,no,12686,yes,no,0.2-0.3,management,unknown,single
19,nov,193,2,no,26016,0.6253633042276958,0.02083333333333333,33,secondary,no,581,yes,no,0.6-0.7,blue-collar,telephone,married
19,nov,113,1,no,25462,0.49271743618609826,0.020822299651567944,55,secondary,no,4053,no,no,0.4-0.5,blue-collar,telephone,married
18,aug,207,6,no,21298,0.7697557924288742,0.020761904761904763,47,tertiary,no,1979,no,no,0.7-0.8,blue-collar,telephone,married
10,jul,210,1,no,13835,0.3410105223999201,0.020761904761904763,42,secondary,no,703,yes,no,0.3-0.4,unknown,telephone,married
3,feb,369,2,no,29579,0.21061616765424077,0.020714285714285713,48,secondary,no,312,yes,yes,0.2-0.3,blue-collar,telephone,single
19,aug,21,25,no,21617,0.6021513391114247,0.020666666666666663,42,secondary,no,12584,no,no,0.6-0.7,technician,telephone,married
12,aug,409,7,no,20663,0.2156568428160173,0.020666666666666663,48,secondary,no,1355,no,no,0.2-0.3,services,telephone,married
20,jun,485,3,no,11779,0.19259855099856243,0.020666666666666663,57,tertiary,no,9311,no,no,0.1-0.2,blue-collar,unknown,married
11,may,269,3,no,36408,0.44923481606410987,0.020666666666666663,46,secondary,no,875,yes,yes,0.4-0.5,blue-collar,telephone,married
13,aug,413,5,no,20932,0.15083024631699365,0.020666666666666663,34,secondary,no,2959,no,no,0.1-0.2,technician,telephone,married
13,may,83,2,no,37157,0.28779329637639056,0.020654471544715447,33,secondary,no,780,yes,no,0.2-0.3,blue-collar,telephone,married
12,may,115,1,no,36568,0.4088622116253125,0.020611111111111108,46,secondary,yes,2,no,no,0.4-0.5,management,telephone,married
5,aug,129,4,no,19165,0.39189472732183606,0.020583333333333335,53,tertiary,no,1343,no,no,0.3-0.4,management,telephone,married
6,may,128,3,no,34764,0.5128839549682251,0.020555555555555553,39,secondary,no,1101,yes,no,0.5-0.6,blue-collar,telephone,married
6,feb,36,1,no,30683,0.26517913582703834,0.02052380952380952,58,secondary,no,315,yes,no,0.2-0.3,unemployed,telephone,married
16,jul,212,2,no,14935,0.5620961535265044,0.020499999999999997,45,secondary,no,248,no,no,0.5-0.6,blue-collar,telephone,married
13,may,148,1,no,2431,0.23806169169561225,0.020499999999999997,39,secondary,no,-141,yes,no,0.2-0.3,blue-collar,unknown,married
18,nov,165,1,no,24859,0.7891254969968774,0.020488966318234613,36,secondary,no,454,yes,no,0.7-0.8,blue-collar,telephone,married
18,nov,164,1,no,24779,0.5918579741457517,0.020488966318234613,41,secondary,no,4320,yes,no,0.5-0.6,blue-collar,telephone,married
12,may,193,2,no,36893,0.6330576589609573,0.020475033738191636,38,secondary,no,4196,yes,no,0.6-0.7,blue-collar,telephone,married
28,jan,289,1,no,27890,0.24613639832212236,0.020416666666666666,58,secondary,no,149,yes,no,0.2-0.3,unemployed,telephone,married
29,jan,285,1,no,28213,0.32182221085779295,0.020416666666666666,59,secondary,no,1245,no,no,0.3-0.4,management,telephone,married
13,may,296,1,no,37180,0.5029112501385171,0.020357142857142855,38,secondary,no,18,no,no,0.5-0.6,blue-collar,telephone,single
30,jan,249,3,no,28889,0.21172096195400092,0.02033333333333333,41,secondary,no,692,yes,no,0.2-0.3,technician,telephone,married
20,nov,51,1,no,26650,0.40625423690762724,0.020322299651567944,44,tertiary,no,18558,yes,no,0.4-0.5,self-employed,telephone,single
6,aug,126,2,no,19245,0.42070996133361693,0.020305555555555556,33,secondary,no,2915,no,no,0.4-0.5,management,telephone,single
10,jul,89,1,no,13754,0.6558817338924839,0.02026923076923077,47,secondary,no,2,no,no,0.6-0.7,blue-collar,telephone,married
19,nov,341,1,no,25748,0.5164357667474947,0.02025819708746538,30,unknown,no,6929,no,no,0.5-0.6,unknown,telephone,single
7,may,155,1,no,35239,0.2041760098550024,0.020238095238095236,33,tertiary,no,544,yes,no,0.2-0.3,self-employed,telephone,single
5,feb,17,6,no,30456,0.2109242240899025,0.020166666666666666,47,tertiary,no,178,no,no,0.2-0.3,blue-collar,telephone,single
17,nov,184,3,no,24542,0.7547225377963335,0.020166666666666666,34,secondary,no,601,no,no,0.7-0.8,blue-collar,telephone,single
21,nov,195,1,no,27032,0.47669693101572624,0.02015563298490128,32,secondary,no,2817,yes,no,0.4-0.5,blue-collar,telephone,single
8,may,139,2,no,1227,0.6718369366708562,0.02011904761904762,33,secondary,no,1128,yes,no,0.6-0.7,blue-collar,unknown,married
5,feb,577,1,no,30350,0.16475404604866603,0.02006060606060606,31,tertiary,no,96,no,no,0.1-0.2,self-employed,telephone,single
9,feb,7,6,no,30833,0.25221460971142845,0.02,47,secondary,no,520,no,no,0.2-0.3,blue-collar,telephone,married
14,may,7,5,no,37672,0.2787026154892025,0.02,44,secondary,no,275,yes,no,0.2-0.3,blue-collar,telephone,single
28,jan,180,3,no,28067,0.4050955690611189,0.02,27,secondary,no,585,no,no,0.4-0.5,student,telephone,single
14,may,105,1,no,2813,0.21041914449154356,0.02,29,secondary,no,993,no,no,0.2-0.3,blue-collar,unknown,single
2,feb,36,1,no,29226,0.23371625111943475,0.02,28,secondary,no,689,no,no,0.2-0.3,student,telephone,single
7,aug,169,2,no,19562,0.4557649002122311,0.02,35,tertiary,no,1654,no,no,0.4-0.5,technician,telephone,married
4,jul,425,2,no,12675,0.1788921740639932,0.02,33,secondary,no,555,no,yes,0.1-0.2,technician,telephone,single
18,may,50,7,no,39305,0.6801850639526854,0.02,32,tertiary,no,902,yes,no,0.6-0.7,blue-collar,telephone,single
19,nov,147,1,no,25853,0.2220863988232548,0.02,35,secondary,no,866,yes,no,0.2-0.3,entrepreneur,telephone,single
20,may,351,1,no,4391,0.2057920803775281,0.02,33,secondary,no,434,yes,no,0.2-0.3,blue-collar,unknown,single
30,apr,347,3,no,34173,0.18035932938203839,0.02,26,tertiary,no,553,no,no,0.1-0.2,self-employed,telephone,single
13,aug,132,2,no,20790,0.49693942988713835,0.02,38,tertiary,no,3452,no,no,0.4-0.5,management,telephone,married
8,may,287,4,no,1594,0.20915544510704842,0.02,35,tertiary,no,820,yes,no,0.2-0.3,management,unknown,married
20,nov,257,2,no,26837,0.5453315113738065,0.02,31,secondary,no,2304,yes,no,0.5-0.6,blue-collar,telephone,married
4,may,98,4,no,34232,0.24277163923534087,0.02,22,tertiary,no,897,yes,no,0.2-0.3,blue-collar,telephone,single
17,apr,291,2,no,32653,0.22317058857377006,0.02,30,secondary,no,2,yes,yes,0.2-0.3,blue-collar,telephone,married
14,jul,157,3,no,14452,0.4053523134431534,0.02,47,secondary,no,1875,yes,no,0.4-0.5,blue-collar,telephone,married
20,aug,135,3,no,22012,0.3905560885319756,0.02,32,secondary,no,375,no,no,0.3-0.4,management,telephone,married
13,may,174,2,no,37431,0.19851871159560974,0.02,41,secondary,no,305,yes,no,0.1-0.2,self-employed,telephone,married
17,apr,419,1,no,32788,0.19276453229177343,0.02,32,tertiary,no,-109,yes,yes,0.1-0.2,technician,telephone,single
29,jan,309,2,no,28546,0.4103907656395402,0.02,26,secondary,no,145,no,no,0.4-0.5,blue-collar,telephone,married
8,may,142,1,no,35858,0.46524730928350316,0.02,34,secondary,no,49,no,no,0.4-0.5,technician,telephone,married
13,may,157,1,no,37262,0.5124873204804159,0.02,47,secondary,no,411,yes,no,0.5-0.6,blue-collar,telephone,married
18,jul,269,1,no,15390,0.22004655063164166,0.02,28,secondary,no,17,yes,no,0.2-0.3,blue-collar,telephone,married
28,apr,428,3,no,33844,0.19307427692399226,0.02,42,primary,no,784,no,no,0.1-0.2,blue-collar,telephone,married
17,feb,228,1,no,31113,0.1693530595621634,0.02,31,tertiary,no,2332,no,no,0.1-0.2,services,telephone,single
30,jul,112,10,no,17890,0.420395317215754,0.02,60,secondary,no,1382,no,no,0.4-0.5,retired,telephone,married
18,jul,191,3,no,15506,0.47635199282916557,0.02,31,secondary,no,212,yes,no,0.4-0.5,blue-collar,telephone,married
8,aug,94,2,no,19891,0.38469511429950126,0.02,34,tertiary,no,63,no,no,0.3-0.4,management,telephone,married
12,may,507,1,no,2189,0.18489495407406323,0.02,37,secondary,no,904,yes,no,0.1-0.2,services,unknown,married
7,may,213,1,no,35236,0.3123983658262003,0.019999999999999997,32,secondary,no,129,yes,no,0.3-0.4,technician,telephone,single
25,jul,67,3,no,17097,0.23924463294913095,0.019999999999999997,27,secondary,no,15,yes,no,0.2-0.3,technician,telephone,single
17,nov,146,1,no,24190,0.659199204902103,0.019917537746806036,54,secondary,no,4028,yes,no,0.6-0.7,blue-collar,telephone,married
29,aug,203,2,no,23902,0.4666233506847788,0.019916666666666666,46,secondary,no,1685,yes,no,0.4-0.5,blue-collar,telephone,married
11,may,189,1,no,36192,0.39990436453730815,0.01983333333333333,42,secondary,no,-853,yes,no,0.3-0.4,technician,telephone,single
19,nov,132,1,no,25719,0.6132899341564544,0.019822299651567944,30,tertiary,no,4896,no,no,0.6-0.7,management,telephone,single
5,may,198,3,no,352,0.23330464416164612,0.019761904761904762,34,secondary,no,560,yes,no,0.2-0.3,blue-collar,unknown,married
6,aug,132,2,no,19439,0.812926522748108,0.019722222222222224,46,secondary,no,0,no,no,0.8-0.9,technician,telephone,married
31,jul,155,13,no,18541,0.36645583551962224,0.019704570791527314,32,secondary,no,347,yes,no,0.3-0.4,blue-collar,telephone,married
30,apr,94,1,no,34022,0.20598810062545334,0.01966666666666667,33,tertiary,no,1431,no,no,0.2-0.3,management,telephone,single
17,apr,126,3,no,32758,0.24721162485733758,0.019625,43,secondary,no,1127,yes,no,0.2-0.3,blue-collar,telephone,married
22,jul,70,1,no,15949,0.2747221696847671,0.01961904761904762,37,secondary,no,-59,yes,no,0.2-0.3,technician,telephone,single
10,jul,186,1,no,13945,0.37961909843373093,0.01957142857142857,37,primary,no,199,yes,no,0.3-0.4,housemaid,telephone,single
29,jan,173,1,no,28198,0.21018113270778305,0.0195,53,secondary,no,-76,no,no,0.2-0.3,blue-collar,telephone,married
20,aug,162,3,no,22059,0.30084558626927566,0.0195,57,tertiary,no,3250,no,no,0.3-0.4,management,telephone,married
20,nov,204,1,no,26343,0.31055794850962876,0.019488966318234612,33,tertiary,no,9670,no,no,0.3-0.4,self-employed,telephone,single
8,may,74,2,no,35707,0.536433114477114,0.019476190476190477,51,secondary,no,74,yes,no,0.5-0.6,blue-collar,telephone,married
30,jan,73,3,no,28896,0.2352846458697369,0.019416666666666665,28,secondary,no,12,yes,no,0.2-0.3,blue-collar,telephone,married
30,may,59,3,no,7925,0.6180134557848571,0.019404761904761904,22,secondary,no,-189,yes,no,0.6-0.7,blue-collar,unknown,single
21,nov,60,1,no,27143,0.287839406011439,0.019346109175377466,49,secondary,no,14440,yes,no,0.2-0.3,blue-collar,telephone,married
17,apr,71,2,no,32540,0.19627554125551763,0.019333333333333334,38,secondary,no,245,yes,yes,0.1-0.2,blue-collar,telephone,single
18,aug,130,2,no,21363,0.6860857881826651,0.019333333333333334,32,tertiary,no,3628,no,no,0.6-0.7,technician,telephone,married
2,jun,150,5,no,8239,0.21315778537363872,0.019333333333333334,29,secondary,no,301,yes,no,0.2-0.3,blue-collar,unknown,married
18,may,80,3,no,39239,0.19852341113864352,0.019333333333333334,26,secondary,no,-350,yes,no,0.1-0.2,blue-collar,telephone,single
9,apr,240,3,no,31941,0.2029557256239575,0.01933333333333333,37,tertiary,no,443,yes,no,0.2-0.3,management,telephone,married
12,may,206,1,no,36539,0.20513442622229694,0.01933333333333333,40,primary,no,780,yes,no,0.2-0.3,blue-collar,telephone,married
15,may,18,6,no,38640,0.24247542796403976,0.01933333333333333,45,secondary,no,2762,yes,no,0.2-0.3,self-employed,telephone,single
12,may,256,4,no,36956,0.21560834272029744,0.01933333333333333,39,secondary,no,0,no,no,0.2-0.3,blue-collar,telephone,married
13,aug,432,5,no,20821,0.18526023609414605,0.01933333333333333,59,primary,no,249,no,no,0.1-0.2,retired,telephone,married
13,aug,187,2,no,20716,0.762054594114743,0.01933333333333333,38,secondary,no,4723,yes,no,0.7-0.8,technician,telephone,single
7,may,103,2,no,35407,0.28413046135309294,0.019332632464255678,32,secondary,no,489,yes,no,0.2-0.3,blue-collar,telephone,married
9,jul,188,1,no,13540,0.3355646080295621,0.01926190476190476,28,secondary,no,404,no,yes,0.3-0.4,blue-collar,telephone,single
26,may,81,1,no,39587,0.24612722764232653,0.01916666666666667,26,tertiary,no,2170,yes,no,0.2-0.3,blue-collar,telephone,single
7,jul,385,1,no,12792,0.22238500888480256,0.01916666666666667,28,primary,no,332,no,no,0.2-0.3,housemaid,telephone,single
