day,month,duration,campaign,y,customer_id,sign_up_probability,layer2_sign_up_probability,age,education,default,balance,housing,loan,probability_bin,job,contact,marital
17,nov,153,1,no,24491,0.9650667463092494,0.15067944250871082,46,secondary,no,-637,yes,no,0.9-1.0,blue-collar,telephone,married
8,may,212,2,no,35758,0.8323297851236117,0.14865726817042607,33,tertiary,no,0,yes,no,0.8-0.9,management,telephone,married
29,may,52,5,no,7258,0.8564461167579701,0.1484318181818182,30,primary,no,1032,yes,no,0.8-0.9,blue-collar,unknown,married
22,aug,127,2,no,22334,0.890894280274196,0.14833333333333332,31,tertiary,no,0,no,no,0.8-0.9,technician,telephone,married
12,aug,127,1,no,20628,0.7266258196252682,0.14741702741702745,31,tertiary,no,297,no,no,0.7-0.8,management,telephone,married
12,aug,254,2,no,20587,0.828663515780406,0.1453809523809524,39,tertiary,no,1424,yes,no,0.8-0.9,management,telephone,married
4,aug,68,1,no,18904,0.8492185202323854,0.14222619047619045,57,secondary,no,999,no,no,0.8-0.9,blue-collar,telephone,married
5,aug,100,3,no,19140,0.8800498011380927,0.14025,57,primary,no,286,no,no,0.8-0.9,blue-collar,telephone,married
19,nov,177,1,no,25613,0.8483765036549241,0.1397508710801394,39,secondary,no,159,no,no,0.8-0.9,blue-collar,telephone,married
2,feb,173,1,no,29169,0.6833399626390824,0.13955372405372402,34,secondary,no,50,yes,no,0.6-0.7,blue-collar,telephone,married
14,may,233,1,no,37796,0.7769897254937841,0.13762301587301587,37,secondary,no,141,yes,no,0.7-0.8,blue-collar,telephone,married
5,feb,74,2,no,30438,0.7368531257700015,0.13740476190476192,33,secondary,no,56,no,no,0.7-0.8,blue-collar,telephone,married
2,feb,75,2,no,29105,0.7507677741921467,0.1372142857142857,35,tertiary,no,994,no,no,0.7-0.8,blue-collar,telephone,single
30,apr,76,1,no,34031,0.8017545232486424,0.13714285714285712,29,secondary,no,719,no,no,0.8-0.9,blue-collar,telephone,single
22,aug,247,4,no,22503,0.8938544745598037,0.13683333333333333,36,tertiary,no,0,no,no,0.8-0.9,management,telephone,married
27,aug,88,3,no,23344,0.9489002477969517,0.13583333333333333,32,tertiary,no,4393,no,no,0.9-1.0,management,telephone,married
17,nov,148,1,no,24575,0.8654952933387114,0.1356794425087108,50,secondary,no,202,no,yes,0.8-0.9,blue-collar,telephone,married
17,jul,282,1,no,15107,0.7402796921089876,0.13299999999999998,43,secondary,no,587,yes,no,0.7-0.8,blue-collar,telephone,married
2,feb,174,1,no,28984,0.7182613179232337,0.13247435897435897,40,secondary,no,5,no,no,0.7-0.8,blue-collar,telephone,married
5,may,281,2,no,34652,0.8171229696236197,0.13204509379509383,39,secondary,no,676,yes,no,0.8-0.9,blue-collar,telephone,married
29,aug,109,2,no,23863,0.9064873545399276,0.13166666666666668,34,secondary,no,96,no,no,0.9-1.0,blue-collar,telephone,married
11,may,288,1,no,36323,0.7938205104346184,0.13098412698412695,37,secondary,no,246,yes,no,0.7-0.8,blue-collar,telephone,married
10,jul,268,1,no,13869,0.7415975446987261,0.13092857142857142,34,secondary,no,0,no,no,0.7-0.8,blue-collar,telephone,married
27,may,76,3,no,39715,0.8041483939758395,0.1305,55,secondary,no,1872,no,no,0.8-0.9,blue-collar,telephone,married
8,jul,199,1,no,13159,0.8181020507556169,0.13046753246753245,35,secondary,no,148,no,yes,0.8-0.9,blue-collar,telephone,married
30,jan,323,4,no,28882,0.7403618390013161,0.13016666666666665,27,tertiary,no,0,yes,no,0.7-0.8,management,telephone,single
19,aug,109,6,no,21604,0.8817197486149605,0.12924999999999998,58,primary,no,0,no,no,0.8-0.9,blue-collar,telephone,married
20,aug,112,4,no,21859,0.893754425407759,0.12791666666666668,50,secondary,no,1431,no,no,0.8-0.9,blue-collar,telephone,married
9,jul,139,1,no,13376,0.6925153582486271,0.1271190476190476,40,secondary,no,275,yes,no,0.6-0.7,blue-collar,telephone,married
2,feb,170,1,no,29299,0.7091472261303419,0.12597435897435896,30,secondary,no,3156,no,no,0.7-0.8,blue-collar,telephone,single
10,jul,269,1,no,13921,0.718427505368779,0.1255952380952381,32,secondary,no,0,no,no,0.7-0.8,blue-collar,telephone,married
24,jul,286,4,no,16834,0.7825946923369664,0.1249126984126984,33,secondary,no,61,no,no,0.7-0.8,blue-collar,telephone,single
9,jul,41,12,no,13699,0.9101210656279717,0.12443181818181819,50,secondary,no,858,no,no,0.9-1.0,blue-collar,telephone,married
15,may,13,8,no,38604,0.8690381145426528,0.12443181818181819,40,secondary,no,0,yes,no,0.8-0.9,blue-collar,telephone,married
15,may,332,1,no,38291,0.8223838704818968,0.12416666666666668,31,secondary,no,360,no,no,0.8-0.9,blue-collar,telephone,married
31,jul,196,4,no,18369,0.9252089317470903,0.1235705128205128,42,secondary,no,490,no,no,0.9-1.0,blue-collar,telephone,married
14,jul,223,3,no,14492,0.7708443470698757,0.12258333333333335,40,secondary,no,79,yes,no,0.7-0.8,blue-collar,telephone,married
6,feb,8,5,no,30733,0.9352022565737836,0.12234848484848486,45,secondary,no,285,no,no,0.9-1.0,blue-collar,telephone,married
2,feb,87,2,no,29230,0.7085153453775439,0.1218611111111111,57,secondary,no,567,yes,no,0.7-0.8,blue-collar,telephone,married
5,may,46,1,no,34497,0.8084022326782814,0.12111111111111111,38,secondary,no,930,yes,no,0.8-0.9,blue-collar,telephone,married
17,jul,115,1,no,15046,0.8103821280453641,0.12074242424242425,52,secondary,no,1426,no,no,0.8-0.9,blue-collar,telephone,married
2,feb,75,1,no,29159,0.7418062832833284,0.11954761904761904,46,primary,no,469,yes,no,0.7-0.8,blue-collar,telephone,married
15,may,333,1,no,38340,0.7604565758742529,0.11947258297258298,44,secondary,no,-179,yes,no,0.7-0.8,blue-collar,telephone,married
9,feb,12,4,no,30856,0.892038219060103,0.11784848484848486,32,secondary,no,298,yes,no,0.8-0.9,blue-collar,telephone,married
9,jul,295,1,no,13431,0.7122101550636137,0.11740476190476193,34,secondary,no,-154,no,no,0.7-0.8,blue-collar,telephone,married
30,jul,84,3,no,18108,0.904843254345344,0.11499999999999998,26,secondary,no,443,no,no,0.9-1.0,blue-collar,telephone,single
8,may,88,1,no,35660,0.7911562117429951,0.11406132756132754,41,secondary,no,639,yes,no,0.7-0.8,blue-collar,telephone,married
15,may,126,2,no,38682,0.7359653539792401,0.1134638752052545,40,secondary,no,952,yes,no,0.7-0.8,blue-collar,telephone,married
11,jul,43,1,no,14057,0.7816187640661145,0.11252380952380951,33,secondary,no,32,no,no,0.7-0.8,blue-collar,telephone,single
28,jan,61,2,no,28083,0.9953897287509179,0.11166666666666668,35,secondary,no,1803,no,no,0.9-1.0,blue-collar,telephone,married
19,nov,111,1,no,25806,0.952358266704709,0.11056039488966318,36,unknown,no,2323,no,no,0.9-1.0,blue-collar,telephone,married
22,jul,72,14,no,15903,0.898262065747182,0.11026515151515151,46,secondary,no,5169,no,no,0.8-0.9,blue-collar,telephone,married
11,mar,60,3,no,31308,0.7706938438819344,0.10966666666666665,29,secondary,no,345,no,no,0.7-0.8,blue-collar,telephone,single
25,aug,67,9,no,22691,0.9101572281988869,0.10958333333333334,46,secondary,no,1083,no,no,0.9-1.0,blue-collar,telephone,married
26,aug,195,9,no,23119,0.9314087887417706,0.10775,31,secondary,no,734,no,no,0.9-1.0,blue-collar,telephone,married
18,nov,90,1,no,24895,0.9752690668653043,0.10663182346109173,35,secondary,no,4463,no,no,0.9-1.0,blue-collar,telephone,married
21,nov,53,3,no,27416,0.8500251716808433,0.10661904761904761,32,tertiary,no,3816,yes,no,0.8-0.9,blue-collar,telephone,single
4,feb,89,2,no,30135,0.7301620140598009,0.106495670995671,52,secondary,no,941,no,no,0.7-0.8,blue-collar,telephone,married
5,mar,41,2,no,31267,0.7152729286371133,0.10621428571428572,29,secondary,no,873,no,no,0.7-0.8,blue-collar,telephone,single
13,may,82,5,no,36999,0.8055890944689459,0.10583333333333332,31,tertiary,no,253,yes,no,0.8-0.9,blue-collar,telephone,single
9,jul,64,1,no,13396,0.9756187563657599,0.1056547619047619,35,primary,no,1994,no,no,0.9-1.0,blue-collar,telephone,married
15,may,48,1,no,38320,0.7279502504083675,0.10508549783549785,24,secondary,no,2,no,no,0.7-0.8,student,telephone,single
21,nov,298,2,no,26923,0.7131984316591476,0.10500974025974025,30,secondary,no,910,no,no,0.7-0.8,blue-collar,telephone,single
28,jan,131,1,no,27924,0.8403282730154247,0.10472222222222222,27,secondary,no,3,no,no,0.8-0.9,student,telephone,single
18,may,18,2,no,39296,0.84647337529859,0.1045952380952381,30,primary,no,-258,yes,no,0.8-0.9,blue-collar,telephone,married
18,nov,120,2,no,25069,0.8166706157206721,0.1045238095238095,55,tertiary,no,0,no,no,0.8-0.9,management,telephone,married
7,may,274,3,no,35572,0.7549997193810088,0.10416666666666669,43,secondary,no,146,yes,no,0.7-0.8,blue-collar,telephone,married
11,jul,67,1,no,14042,0.9122908514791266,0.10232142857142858,59,tertiary,no,39,no,no,0.9-1.0,blue-collar,telephone,married
14,jul,235,3,no,14474,0.8258420436573389,0.10025,37,secondary,no,0,yes,no,0.8-0.9,blue-collar,telephone,married
8,jul,61,3,no,13225,0.9930960420804847,0.09833333333333333,30,secondary,no,4,no,no,0.9-1.0,blue-collar,telephone,married
15,may,78,2,no,38147,0.7895943995025239,0.09752380952380951,34,secondary,no,0,yes,no,0.7-0.8,blue-collar,telephone,married
10,jul,133,1,no,13876,0.7624068370019467,0.09638431013431013,25,secondary,no,19,no,no,0.7-0.8,blue-collar,telephone,single
15,may,237,2,no,38362,0.7442807036833083,0.094488455988456,31,secondary,no,-254,yes,no,0.7-0.8,blue-collar,telephone,married
7,aug,37,3,no,19709,0.9045577322982719,0.09333333333333332,32,tertiary,no,312,no,no,0.9-1.0,management,telephone,single
6,may,219,2,no,34896,0.7292922692960657,0.0919920445052024,42,secondary,no,24,yes,no,0.7-0.8,blue-collar,telephone,married
18,nov,170,1,no,24935,0.8037369028755097,0.09167944250871081,30,tertiary,no,371,no,no,0.8-0.9,blue-collar,telephone,single
17,jul,321,1,no,15146,0.7137005729567385,0.09023809523809521,32,tertiary,no,12,no,no,0.7-0.8,management,telephone,married
20,nov,73,1,no,26374,0.9945763376263963,0.09001277584204413,45,secondary,no,8032,no,no,0.9-1.0,blue-collar,telephone,married
4,may,90,4,no,34282,0.6823374196927334,0.08870238095238098,33,secondary,no,661,yes,no,0.6-0.7,blue-collar,telephone,married
30,jan,308,2,no,28857,0.8745046780401899,0.08817460317460317,33,secondary,no,961,no,no,0.8-0.9,blue-collar,telephone,married
8,may,81,2,no,36006,0.8140632936524999,0.08727777777777777,34,secondary,no,140,yes,no,0.8-0.9,blue-collar,telephone,married
8,may,208,4,no,35709,0.6930569613134362,0.08646320346320346,36,secondary,no,506,yes,no,0.6-0.7,blue-collar,telephone,single
8,aug,193,1,no,19992,0.7142764815225497,0.08595165945165947,32,secondary,no,2711,no,no,0.7-0.8,blue-collar,telephone,married
11,may,217,6,no,36421,0.7117276526405197,0.08571428571428573,37,tertiary,no,0,yes,no,0.7-0.8,management,telephone,married
28,may,93,3,no,39738,0.7107112626029067,0.08390476190476191,30,secondary,no,0,no,no,0.7-0.8,blue-collar,telephone,married
30,apr,48,1,no,34043,0.8419543336879819,0.08256349206349206,32,secondary,no,4,yes,no,0.8-0.9,blue-collar,telephone,married
19,nov,146,2,no,25978,0.8274093016265291,0.0825,33,secondary,no,1762,yes,no,0.8-0.9,blue-collar,telephone,married
28,jan,58,1,no,27892,0.9448493326571924,0.08166666666666668,48,tertiary,no,5978,no,no,0.9-1.0,management,telephone,married
14,may,294,2,no,38041,0.7914823301453272,0.08164285714285714,38,tertiary,no,1307,no,no,0.7-0.8,technician,telephone,married
10,jul,154,1,no,13844,0.8146238558339544,0.0813962148962149,35,secondary,no,454,yes,no,0.8-0.9,blue-collar,telephone,married
6,may,62,1,no,34759,0.713660596663605,0.08091269841269842,23,secondary,no,589,yes,no,0.7-0.8,blue-collar,telephone,single
27,aug,97,7,no,23287,0.8865783045270499,0.08041666666666668,55,secondary,no,1232,no,no,0.8-0.9,blue-collar,telephone,married
22,aug,91,4,no,22473,0.8948001942139365,0.08041666666666668,48,tertiary,no,2939,no,no,0.8-0.9,management,telephone,married
30,jan,220,3,no,28740,0.8704917272247436,0.0788888888888889,38,tertiary,no,76,no,no,0.8-0.9,management,telephone,married
27,aug,34,15,no,23299,0.8785295338424085,0.07875000000000001,46,secondary,no,979,no,no,0.8-0.9,blue-collar,telephone,married
11,aug,33,2,no,20273,0.8864331789326276,0.07833333333333334,31,tertiary,no,416,no,no,0.8-0.9,management,telephone,married
15,jul,118,5,no,14735,0.840065284942616,0.07743181818181818,36,secondary,no,898,no,no,0.8-0.9,blue-collar,telephone,married
30,jan,74,1,no,28735,0.835381371120513,0.07666666666666667,43,secondary,no,540,yes,no,0.8-0.9,blue-collar,telephone,married
14,may,210,2,no,37703,0.6920489135855685,0.07635964912280702,48,secondary,no,-407,yes,no,0.6-0.7,blue-collar,telephone,married
28,aug,131,13,no,23441,0.8289762165157313,0.07625000000000001,50,secondary,no,715,no,no,0.8-0.9,blue-collar,telephone,married
28,jul,151,7,no,17448,0.6871877540885591,0.07526190476190477,35,tertiary,no,0,yes,no,0.6-0.7,blue-collar,telephone,married
30,jul,63,3,no,18097,0.9899498319339863,0.075,40,secondary,no,4,no,no,0.9-1.0,blue-collar,telephone,married
24,jul,92,1,no,16668,0.8847470218010378,0.07489260739260739,39,secondary,no,1086,no,no,0.8-0.9,blue-collar,telephone,married
28,aug,81,4,no,23493,0.8938544745598037,0.07408333333333333,36,tertiary,no,0,no,no,0.8-0.9,management,telephone,married
15,may,258,2,no,38717,0.6899679137575135,0.07355555555555557,27,tertiary,no,4869,yes,no,0.6-0.7,student,telephone,single
30,jul,227,8,no,18012,0.7393137511682526,0.0723095238095238,46,secondary,no,1203,no,no,0.7-0.8,blue-collar,telephone,married
13,aug,352,2,no,20791,0.7306691172388774,0.07192857142857143,60,secondary,no,1538,no,no,0.7-0.8,blue-collar,telephone,married
15,jul,216,7,no,14723,0.7720230144938336,0.07116666666666667,31,secondary,no,0,yes,no,0.7-0.8,management,telephone,married
12,aug,243,3,no,20670,0.7096937455399267,0.07073809523809524,36,tertiary,no,0,no,no,0.7-0.8,management,telephone,married
26,aug,140,6,no,23100,0.8234405116473511,0.07044047619047619,60,primary,no,41,no,no,0.8-0.9,blue-collar,telephone,married
15,may,158,2,no,38720,0.7069396189558924,0.0704047619047619,33,primary,no,-258,yes,no,0.7-0.8,blue-collar,telephone,single
26,aug,159,4,no,22953,0.841610734491948,0.06958333333333334,49,secondary,no,0,no,no,0.8-0.9,blue-collar,telephone,married
4,aug,71,1,no,18838,0.8192510511633178,0.06909523809523811,38,secondary,no,0,yes,no,0.8-0.9,technician,telephone,married
4,aug,68,1,no,18932,0.7505390497153265,0.06866666666666667,53,tertiary,no,1379,no,no,0.7-0.8,blue-collar,telephone,married
18,nov,100,1,no,24992,0.8639724839701475,0.06829849012775843,56,secondary,no,0,no,no,0.8-0.9,blue-collar,telephone,married
20,nov,114,1,no,26329,0.7428422086222151,0.06465563298490128,35,tertiary,no,12634,no,no,0.7-0.8,blue-collar,telephone,married
16,jul,92,1,no,14799,0.8216405430270218,0.06443290043290044,26,secondary,no,1,no,no,0.8-0.9,blue-collar,telephone,married
18,aug,273,4,no,21472,0.6908717419283829,0.06426190476190477,58,unknown,no,2180,no,no,0.6-0.7,blue-collar,telephone,married
21,nov,174,1,no,27014,0.7365134470141007,0.06332229965156794,41,unknown,no,488,no,no,0.7-0.8,blue-collar,telephone,married
11,jul,181,2,no,14127,0.6868597412708247,0.06311904761904763,46,unknown,no,76,no,no,0.6-0.7,blue-collar,telephone,married
24,jul,151,2,no,16753,0.7200453652661732,0.06178571428571429,32,secondary,no,0,yes,no,0.7-0.8,blue-collar,telephone,married
9,jul,199,2,no,13402,0.6960781824410097,0.06178571428571428,35,secondary,no,332,no,no,0.6-0.7,blue-collar,telephone,married
7,may,121,2,no,35410,0.734579170650715,0.06084482758620689,35,secondary,no,0,yes,no,0.7-0.8,blue-collar,telephone,married
17,nov,106,1,no,24453,0.8339103299114459,0.06056039488966318,39,primary,no,0,no,no,0.8-0.9,blue-collar,telephone,married
22,jul,242,7,no,16103,0.7754029173836389,0.059916666666666674,26,secondary,no,321,yes,no,0.7-0.8,blue-collar,telephone,single
8,jul,217,1,no,13105,0.7427329372686406,0.05916666666666667,33,tertiary,no,621,no,no,0.7-0.8,blue-collar,telephone,single
18,may,99,2,no,39195,0.7136924569847407,0.05901882026019956,32,unknown,no,2692,yes,no,0.7-0.8,blue-collar,telephone,single
28,apr,50,2,no,33845,0.7571147424556667,0.05799350649350649,70,primary,no,383,no,no,0.7-0.8,retired,telephone,married
30,jul,134,2,no,18190,0.772477930332317,0.057285714285714294,34,primary,no,412,yes,no,0.7-0.8,blue-collar,telephone,married
7,may,56,1,no,35452,0.7361609349520934,0.05622619047619048,53,secondary,no,26,yes,no,0.7-0.8,blue-collar,telephone,married
28,jan,29,1,no,27921,0.8542998491780007,0.05583333333333333,39,secondary,no,536,no,no,0.8-0.9,blue-collar,telephone,married
24,jul,91,1,no,16576,0.8393701363384239,0.05576562326562326,37,secondary,no,0,no,no,0.8-0.9,blue-collar,telephone,married
5,may,29,3,no,34570,0.767842938783462,0.05564285714285714,46,secondary,no,517,yes,no,0.7-0.8,blue-collar,telephone,married
17,apr,46,1,no,32509,0.750208448420746,0.05518037518037518,35,secondary,no,-402,yes,no,0.7-0.8,blue-collar,telephone,married
20,apr,23,4,no,33371,0.8321135423835581,0.05508658008658009,35,secondary,no,424,yes,no,0.8-0.9,blue-collar,telephone,single
20,apr,39,4,no,33661,0.8337808200126746,0.05508658008658009,33,tertiary,no,1586,no,no,0.8-0.9,blue-collar,telephone,married
7,may,271,2,no,35480,0.8167791885305499,0.05402380952380953,36,secondary,no,181,yes,no,0.8-0.9,blue-collar,telephone,married
18,jul,108,1,no,15375,0.7495341930129817,0.05343290043290042,29,secondary,no,-133,no,no,0.7-0.8,blue-collar,telephone,single
23,jul,198,13,no,16477,0.818423205721786,0.053222222222222226,27,secondary,no,0,yes,no,0.8-0.9,services,telephone,married
7,apr,60,3,no,31675,0.692634231008528,0.052928571428571436,38,secondary,no,271,no,no,0.6-0.7,blue-collar,telephone,married
18,aug,100,6,no,21290,0.8478780865914344,0.05291666666666667,35,tertiary,no,0,no,no,0.8-0.9,management,telephone,married
14,aug,205,2,no,21007,0.7778247162484797,0.05288095238095239,30,secondary,no,2782,no,no,0.7-0.8,technician,telephone,single
18,may,130,4,no,38738,0.6910483550822293,0.05279304029304029,26,secondary,no,0,yes,no,0.6-0.7,services,telephone,married
18,may,104,3,no,39129,0.6893353801706965,0.05278072502210433,34,tertiary,no,4254,yes,no,0.6-0.7,blue-collar,telephone,single
21,nov,157,4,no,27308,0.802543057753557,0.05178571428571428,32,tertiary,no,1716,no,no,0.8-0.9,management,telephone,single
22,aug,115,2,no,22402,0.841610734491948,0.051666666666666666,49,secondary,no,0,no,no,0.8-0.9,blue-collar,telephone,married
5,aug,202,1,no,19104,0.7731910863438433,0.05138095238095239,60,secondary,no,0,no,no,0.7-0.8,blue-collar,telephone,married
29,jan,261,1,no,28397,0.7879211040586012,0.05,38,secondary,no,2329,yes,no,0.7-0.8,blue-collar,telephone,single
6,feb,12,7,no,30736,0.8256125690850993,0.04901515151515151,35,secondary,no,183,no,yes,0.8-0.9,blue-collar,telephone,married
18,nov,79,1,no,25020,0.8143341996146468,0.0481794425087108,34,secondary,no,45,yes,no,0.8-0.9,blue-collar,telephone,married
21,nov,137,2,no,27474,0.8098863438593349,0.04797619047619048,42,secondary,no,-67,no,no,0.8-0.9,blue-collar,telephone,married
13,may,234,2,no,37165,0.7107278645032593,0.04788131313131313,50,primary,no,246,yes,no,0.7-0.8,blue-collar,telephone,married
10,jul,212,1,no,13842,0.7849061683998155,0.04726984126984127,32,secondary,no,0,no,no,0.7-0.8,blue-collar,telephone,married
20,nov,184,1,no,26519,0.6870916783685012,0.04682229965156794,33,secondary,no,2711,no,no,0.6-0.7,blue-collar,telephone,married
15,may,82,3,no,38305,0.7048817998508077,0.04673809523809523,49,primary,no,169,yes,no,0.7-0.8,blue-collar,telephone,married
29,jul,246,4,no,17770,0.7494951670895185,0.04630952380952381,49,secondary,no,2,no,no,0.7-0.8,blue-collar,telephone,married
28,jan,246,2,no,28104,0.8417335925757556,0.04595238095238096,40,secondary,no,399,no,no,0.8-0.9,blue-collar,telephone,married
30,jul,269,17,no,18167,0.7687275105154305,0.04586507936507936,37,unknown,no,892,yes,no,0.7-0.8,blue-collar,telephone,married
28,may,48,4,no,39737,0.7605614031274313,0.0455,45,unknown,no,2033,no,no,0.7-0.8,blue-collar,telephone,married
11,may,288,2,no,36469,0.7474668482500196,0.04472222222222221,56,secondary,no,279,yes,no,0.7-0.8,blue-collar,telephone,married
9,feb,30,4,no,30932,0.7895943995025239,0.044500000000000005,34,secondary,no,0,yes,no,0.7-0.8,blue-collar,telephone,married
7,may,227,2,no,35607,0.7061038148293813,0.043944444444444446,28,secondary,no,26,yes,no,0.7-0.8,blue-collar,telephone,single
11,may,163,2,no,36464,0.7147192066411883,0.04374060150375939,37,secondary,no,3975,yes,no,0.7-0.8,blue-collar,telephone,married
19,nov,58,1,no,25516,0.8380078685566066,0.043060394889663185,37,tertiary,no,2519,yes,no,0.8-0.9,management,telephone,married
27,aug,96,9,no,23202,0.8283763910868903,0.04291666666666666,32,tertiary,no,1836,no,no,0.8-0.9,management,telephone,single
5,may,74,8,no,34720,0.7117276526405197,0.042666666666666665,37,tertiary,no,0,yes,no,0.7-0.8,management,telephone,married
9,jul,321,1,no,13477,0.7346528041834687,0.042,41,primary,no,4488,yes,no,0.7-0.8,blue-collar,telephone,married
10,jul,181,1,no,13771,0.7246611477644135,0.04093650793650793,33,secondary,no,0,yes,no,0.7-0.8,blue-collar,telephone,married
29,jan,320,1,no,28322,0.6844147888283364,0.04,32,secondary,no,-32,no,no,0.6-0.7,blue-collar,telephone,single
29,jan,220,1,no,28151,0.7573093043210684,0.04,29,secondary,no,2,no,yes,0.7-0.8,blue-collar,telephone,married
30,jan,60,2,no,28876,0.7952414933104015,0.04,36,tertiary,no,281,no,no,0.7-0.8,blue-collar,telephone,married
18,may,17,7,no,38809,0.8154329933391452,0.03916666666666666,31,secondary,no,11,yes,no,0.8-0.9,blue-collar,telephone,married
3,feb,11,6,no,29410,0.8306038629186048,0.03901515151515152,34,secondary,no,66,no,no,0.8-0.9,blue-collar,telephone,married
30,jul,253,5,no,17868,0.682241537495092,0.038809523809523815,39,secondary,no,406,no,no,0.6-0.7,blue-collar,telephone,married
11,may,62,3,no,36016,0.8383990154450899,0.03880952380952381,46,primary,no,1807,yes,no,0.8-0.9,blue-collar,telephone,married
29,jan,73,1,no,28302,0.8176371603485353,0.03833333333333333,38,secondary,no,478,no,no,0.8-0.9,blue-collar,telephone,married
7,aug,228,4,no,19514,0.7443459395680736,0.03775,52,unknown,no,635,no,no,0.7-0.8,blue-collar,telephone,married
28,jan,114,1,no,27937,0.7820455013079872,0.0355,41,secondary,no,201,no,no,0.7-0.8,blue-collar,telephone,married
23,jul,70,1,no,16349,0.6893511966307143,0.035306027306027304,47,secondary,no,136,no,yes,0.6-0.7,blue-collar,telephone,married
29,jan,55,2,no,28383,0.7425409046759864,0.035,30,secondary,no,60,no,no,0.7-0.8,blue-collar,telephone,single
18,may,6,4,no,39254,0.751934332862295,0.03483333333333333,29,tertiary,no,559,yes,no,0.7-0.8,management,telephone,married
17,nov,57,1,no,24288,0.9697173062451234,0.03472706155632985,44,secondary,no,0,no,no,0.9-1.0,blue-collar,telephone,married
9,feb,18,3,no,30998,0.7372238247981717,0.0345,51,secondary,no,-229,no,no,0.7-0.8,blue-collar,telephone,married
25,jul,118,3,no,17114,0.7976449860097862,0.034499999999999996,28,secondary,no,230,no,no,0.7-0.8,blue-collar,telephone,single
21,nov,349,1,no,26964,0.6899139420244335,0.033988966318234615,50,tertiary,no,11998,no,no,0.6-0.7,management,telephone,married
11,jul,271,5,no,14202,0.7483127443976101,0.033761904761904764,27,secondary,no,3638,no,no,0.7-0.8,blue-collar,telephone,single
15,may,65,2,no,38427,0.7707063965345055,0.03261904761904762,36,secondary,no,1479,no,no,0.7-0.8,blue-collar,telephone,married
29,jul,108,2,no,17722,0.8037941834549416,0.0325,52,secondary,no,2332,no,no,0.8-0.9,blue-collar,telephone,single
11,may,186,2,no,36325,0.6932986788267463,0.03202631578947369,33,secondary,no,-331,yes,yes,0.6-0.7,blue-collar,telephone,married
15,jul,129,2,no,14566,0.6806426377163501,0.03125,35,secondary,no,0,no,no,0.6-0.7,blue-collar,telephone,married
31,jul,87,2,no,18484,0.8361371100592173,0.030696969696969688,47,tertiary,no,2261,no,no,0.8-0.9,management,telephone,married
4,may,40,5,no,34203,0.7523497803782013,0.028869047619047624,39,secondary,no,140,no,no,0.7-0.8,blue-collar,telephone,married
17,nov,78,1,no,24283,0.7246611477644135,0.028655632984901275,33,secondary,no,0,yes,no,0.7-0.8,blue-collar,telephone,married
28,jan,214,1,no,27887,0.7454955989814753,0.028333333333333335,51,secondary,no,176,no,no,0.7-0.8,blue-collar,telephone,married
28,jan,287,1,no,27883,0.7411862470281604,0.028333333333333335,26,secondary,no,52,no,no,0.7-0.8,blue-collar,telephone,single
6,may,233,2,no,35064,0.69143771575425,0.028143939393939395,55,secondary,no,6205,no,no,0.6-0.7,blue-collar,telephone,married
30,jan,150,1,no,28688,0.7632531119170541,0.0275,29,secondary,no,1751,no,no,0.7-0.8,blue-collar,telephone,single
30,jul,129,2,no,17906,0.7120259019954921,0.027499999999999997,45,secondary,no,3307,no,no,0.7-0.8,blue-collar,telephone,married
8,jul,183,5,no,13359,0.814247310017805,0.027333333333333334,34,secondary,no,145,no,no,0.8-0.9,blue-collar,telephone,married
5,aug,78,2,no,19187,0.7338422627928926,0.026535714285714284,53,secondary,no,1373,no,no,0.7-0.8,blue-collar,telephone,married
29,aug,186,6,no,23932,0.776762311489838,0.02630952380952381,43,secondary,no,257,no,no,0.7-0.8,blue-collar,telephone,married
19,nov,200,1,no,25694,0.7665009329660427,0.02598896631823461,54,secondary,no,1239,no,no,0.7-0.8,blue-collar,telephone,married
28,aug,63,2,no,23540,0.812926522748108,0.025666666666666664,46,secondary,no,0,no,no,0.8-0.9,technician,telephone,married
19,aug,147,3,no,21765,0.6842528566728473,0.0255,44,secondary,no,238,no,no,0.6-0.7,management,telephone,married
26,aug,168,4,no,23140,0.7129081123668105,0.025357142857142856,52,unknown,no,0,no,no,0.7-0.8,blue-collar,telephone,married
21,aug,173,2,no,22131,0.7096937455399267,0.024499999999999997,36,tertiary,no,0,no,no,0.7-0.8,management,telephone,married
20,nov,92,1,no,26315,0.7538279042439678,0.023822299651567947,51,secondary,no,3736,no,no,0.7-0.8,blue-collar,telephone,married
5,feb,15,8,no,30155,0.7736894825599308,0.02333333333333333,28,secondary,no,0,no,no,0.7-0.8,student,telephone,single
19,aug,55,4,no,21597,0.8374267948930908,0.022916666666666665,55,primary,no,0,yes,no,0.8-0.9,blue-collar,telephone,married
6,jun,67,5,no,9679,0.7214646665809192,0.02283333333333333,39,secondary,no,2610,no,no,0.7-0.8,blue-collar,unknown,married
21,nov,124,3,no,27247,0.7665354066224507,0.022666666666666665,55,primary,no,319,no,no,0.7-0.8,blue-collar,telephone,married
21,nov,64,1,no,27152,0.7490722449387535,0.022155632984901277,50,secondary,no,81,no,yes,0.7-0.8,blue-collar,telephone,married
18,may,47,3,no,39004,0.7086950726728751,0.022000000000000002,33,tertiary,no,47,no,no,0.7-0.8,management,telephone,married
